                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    277,                 1.0416,                 0.7727,                 1.1059,                0.80931,                0.55099,                0.63108,                 0.4643,                 1.4864,                 1.3656,                 1.5182,              0.0072676,              0.0072676,              0.0072676
                    278,                 1.0453,                  0.775,                 1.1062,                0.75113,                0.58271,                0.63604,                0.46466,                 1.4904,                  1.307,                 1.5038,              0.0072577,              0.0072577,              0.0072577
                    279,                 1.0316,                0.76934,                 1.1092,                 0.8015,                0.56385,                0.62325,                0.45785,                   1.48,                 1.3272,                 1.4911,              0.0072478,              0.0072478,              0.0072478
                    280,                 1.0516,                0.79902,                 1.1102,                0.81248,                0.54533,                0.61263,                0.45401,                 1.4615,                 1.3152,                 1.4946,              0.0072379,              0.0072379,              0.0072379
                    281,                 1.0084,                0.77145,                  1.111,                0.73102,                0.57498,                0.62097,                0.46113,                 1.4731,                 1.2676,                 1.5284,               0.007228,               0.007228,               0.007228
                    282,                 1.0325,                0.77869,                 1.1053,                 0.7703,                0.56033,                0.62534,                0.46399,                 1.5064,                 1.3224,                 1.5334,              0.0072181,              0.0072181,              0.0072181
                    283,                 1.0297,                0.77027,                 1.0968,                0.72731,                0.58238,                 0.6242,                0.45983,                 1.5195,                 1.3218,                 1.5458,              0.0072082,              0.0072082,              0.0072082
                    284,                 1.0144,                0.77087,                 1.1002,                0.74625,                0.57326,                  0.624,                0.46016,                 1.4905,                  1.255,                 1.5252,              0.0071983,              0.0071983,              0.0071983
                    285,                 1.0158,                0.74632,                 1.0917,                 0.7726,                 0.5758,                0.62403,                0.46517,                 1.4713,                 1.2258,                  1.503,              0.0071884,              0.0071884,              0.0071884
                    286,                 1.0109,                0.75842,                 1.0966,                0.72484,                0.58397,                 0.6236,                0.46644,                 1.4955,                 1.2146,                  1.491,              0.0071785,              0.0071785,              0.0071785
                    287,                 1.0042,                0.75918,                 1.0979,                0.75877,                0.55238,                0.60611,                0.44687,                 1.5088,                 1.3079,                 1.5319,              0.0071686,              0.0071686,              0.0071686
                    288,                 1.0181,                0.78045,                 1.1047,                0.75821,                0.54276,                0.61106,                 0.4504,                 1.5292,                 1.3507,                  1.536,              0.0071587,              0.0071587,              0.0071587
                    289,                 1.0162,                0.77436,                 1.0998,                0.79227,                0.55731,                0.62338,                0.46128,                 1.4907,                 1.2881,                 1.5057,              0.0071488,              0.0071488,              0.0071488
                    290,                 1.0257,                0.77993,                 1.1044,                 0.7995,                0.56979,                0.62625,                0.46664,                   1.49,                 1.2781,                 1.5094,              0.0071389,              0.0071389,              0.0071389
                    291,                  1.012,                0.73313,                 1.0978,                0.74587,                0.57904,                0.62082,                0.46438,                  1.476,                  1.245,                 1.4841,               0.007129,               0.007129,               0.007129
                    292,                  1.016,                0.75302,                 1.0968,                0.69283,                0.60204,                0.62695,                0.46786,                 1.4549,                 1.2586,                 1.4793,              0.0071191,              0.0071191,              0.0071191
                    293,                 1.0218,                0.75861,                 1.0948,                0.76834,                0.59475,                0.63685,                0.47627,                 1.4604,                 1.2667,                 1.4748,              0.0071092,              0.0071092,              0.0071092
                    294,                0.99437,                0.74686,                 1.0898,                0.77671,                0.60268,                0.63028,                0.46169,                 1.4748,                 1.3126,                 1.4938,              0.0070993,              0.0070993,              0.0070993
                    295,                 1.0074,                0.76108,                 1.0901,                0.76073,                0.58836,                0.63422,                 0.4654,                 1.4793,                 1.2878,                 1.5145,              0.0070894,              0.0070894,              0.0070894
                    296,                0.99959,                0.72716,                 1.1006,                0.66397,                0.59266,                0.63006,                0.47737,                 1.4788,                 1.2733,                  1.487,              0.0070795,              0.0070795,              0.0070795
                    297,                0.98747,                0.75067,                 1.0982,                0.71032,                0.60574,                0.63957,                0.48455,                 1.4759,                 1.2896,                 1.4911,              0.0070696,              0.0070696,              0.0070696
                    298,                 1.0015,                0.72918,                 1.0925,                0.80198,                0.56856,                0.63064,                0.47853,                 1.5026,                 1.3203,                 1.5319,              0.0070597,              0.0070597,              0.0070597
                    299,                0.99972,                0.76292,                 1.0983,                0.79081,                0.58291,                0.63879,                0.47918,                 1.5025,                 1.3203,                 1.5262,              0.0070498,              0.0070498,              0.0070498
                    300,                0.98879,                0.73751,                 1.0985,                0.76779,                0.59916,                0.63743,                0.47807,                 1.4675,                 1.2845,                 1.4876,              0.0070399,              0.0070399,              0.0070399
                    301,                0.98522,                0.72013,                 1.0816,                0.77584,                0.59066,                0.63588,                0.47397,                 1.4712,                 1.2411,                 1.4892,                0.00703,                0.00703,                0.00703
                    302,                      1,                0.74786,                 1.0922,                0.81191,                0.57734,                0.63376,                0.47245,                   1.48,                 1.2617,                 1.5099,              0.0070201,              0.0070201,              0.0070201
                    303,                 1.0151,                0.75666,                 1.1082,                0.73896,                0.58841,                0.62579,                0.46641,                 1.4741,                 1.2808,                 1.4629,              0.0070102,              0.0070102,              0.0070102
                    304,                0.99819,                0.73654,                 1.0955,                0.70315,                0.55669,                0.62132,                0.46093,                 1.4732,                  1.247,                 1.4894,              0.0070003,              0.0070003,              0.0070003
                    305,                0.99746,                0.73099,                 1.0883,                0.80512,                0.51408,                0.61266,                0.45722,                 1.5019,                 1.2657,                 1.5122,              0.0069904,              0.0069904,              0.0069904
                    306,                0.98986,                0.75359,                 1.0906,                0.68991,                0.59599,                0.61804,                0.46854,                 1.4655,                 1.2551,                 1.4733,              0.0069805,              0.0069805,              0.0069805
                    307,                 1.0074,                0.74392,                 1.0901,                0.81054,                0.56656,                0.62844,                0.47039,                 1.4795,                 1.2628,                 1.4984,              0.0069706,              0.0069706,              0.0069706
                    308,                0.99993,                0.74713,                 1.0924,                0.77734,                0.57906,                0.63549,                0.47843,                 1.4806,                 1.2241,                 1.5049,              0.0069607,              0.0069607,              0.0069607
                    309,                 1.0049,                0.75676,                 1.1031,                0.81862,                0.55796,                0.63081,                0.47672,                 1.4808,                 1.2389,                   1.47,              0.0069508,              0.0069508,              0.0069508
                    310,                0.98305,                0.72747,                 1.0706,                 0.7336,                0.58654,                 0.6237,                0.47504,                 1.4754,                 1.3039,                 1.4851,              0.0069409,              0.0069409,              0.0069409
                    311,                0.98638,                0.72423,                 1.0927,                0.77982,                0.58803,                0.63435,                0.47594,                 1.4811,                 1.3869,                 1.5033,               0.006931,               0.006931,               0.006931
                    312,                 1.0098,                0.74434,                 1.0939,                0.77717,                0.57111,                0.63376,                0.48006,                 1.4763,                 1.3652,                 1.4798,              0.0069211,              0.0069211,              0.0069211
                    313,                   1.01,                0.76279,                 1.1011,                0.75623,                0.59245,                0.64115,                0.48505,                 1.4549,                 1.2729,                 1.4601,              0.0069112,              0.0069112,              0.0069112
                    314,                0.99221,                0.73713,                  1.086,                0.84112,                0.53707,                 0.6342,                0.47957,                 1.4694,                 1.2438,                 1.4874,              0.0069013,              0.0069013,              0.0069013
                    315,                0.99079,                0.72659,                 1.0936,                0.81249,                0.56192,                0.63972,                0.48422,                  1.472,                 1.2259,                  1.498,              0.0068914,              0.0068914,              0.0068914
                    316,                0.98069,                 0.7479,                 1.0839,                0.81597,                0.55453,                0.64019,                 0.4956,                 1.4775,                 1.2481,                 1.5151,              0.0068815,              0.0068815,              0.0068815
                    317,                0.98383,                0.71524,                 1.0937,                0.76068,                0.57761,                0.63966,                 0.4939,                 1.5103,                 1.3213,                 1.5208,              0.0068716,              0.0068716,              0.0068716
                    318,                0.98858,                0.72804,                  1.079,                  0.757,                0.59502,                0.64292,                0.48242,                  1.467,                 1.2239,                 1.5001,              0.0068617,              0.0068617,              0.0068617
                    319,                0.99604,                0.73388,                 1.1004,                0.75411,                0.57666,                0.64026,                0.48882,                 1.4631,                 1.2029,                 1.4976,              0.0068518,              0.0068518,              0.0068518
                    320,                0.98142,                0.75585,                 1.0949,                 0.7234,                0.59942,                0.63488,                0.48157,                 1.4521,                 1.2486,                  1.471,              0.0068419,              0.0068419,              0.0068419
                    321,                0.98239,                0.72669,                 1.0865,                0.70488,                0.62928,                0.64562,                0.48601,                 1.4797,                 1.2399,                 1.5005,               0.006832,               0.006832,               0.006832
                    322,                0.99398,                0.74666,                 1.1005,                0.72624,                0.60097,                0.64928,                  0.491,                 1.4597,                 1.2029,                 1.4857,              0.0068221,              0.0068221,              0.0068221
                    323,                0.97184,                0.72253,                 1.0718,                 0.7857,                0.57427,                0.64475,                0.48271,                 1.4492,                 1.2879,                 1.4757,              0.0068122,              0.0068122,              0.0068122
                    324,                0.97153,                0.72437,                 1.0819,                0.81318,                0.58205,                0.65195,                0.49428,                 1.4235,                 1.2299,                 1.4515,              0.0068023,              0.0068023,              0.0068023
                    325,                0.98706,                0.73637,                 1.0924,                0.82684,                0.58365,                0.65899,                0.49509,                 1.4396,                 1.2243,                 1.4722,              0.0067924,              0.0067924,              0.0067924
                    326,                0.98455,                0.73668,                 1.0892,                0.74893,                0.60957,                0.64593,                0.48147,                 1.4613,                  1.211,                 1.4809,              0.0067825,              0.0067825,              0.0067825
                    327,                0.97652,                 0.7413,                 1.0864,                 0.6702,                0.62593,                0.64197,                0.47653,                 1.4729,                  1.218,                 1.4883,              0.0067726,              0.0067726,              0.0067726
                    328,                 0.9779,                0.72285,                 1.0832,                0.73664,                0.60873,                0.64608,                0.48337,                 1.4504,                 1.2005,                 1.4882,              0.0067627,              0.0067627,              0.0067627
                    329,                0.97566,                0.72389,                 1.0783,                0.80341,                0.59782,                0.65537,                0.49346,                 1.4629,                 1.2412,                 1.4998,              0.0067528,              0.0067528,              0.0067528
                    330,                0.99451,                0.73041,                  1.095,                0.79541,                0.59493,                0.64753,                0.48868,                 1.4856,                 1.2596,                 1.5278,              0.0067429,              0.0067429,              0.0067429
                    331,                 0.9832,                0.73998,                 1.0938,                0.74978,                0.61962,                0.65095,                0.49138,                 1.4411,                  1.227,                 1.4759,               0.006733,               0.006733,               0.006733
                    332,                0.95594,                0.70207,                 1.0839,                0.85572,                0.55946,                0.64973,                0.49868,                 1.4677,                 1.2263,                 1.4866,              0.0067231,              0.0067231,              0.0067231
                    333,                 0.9585,                0.70394,                 1.0772,                0.77892,                0.60587,                0.65543,                0.49534,                 1.4344,                 1.2273,                 1.4624,              0.0067132,              0.0067132,              0.0067132
                    334,                0.97468,                 0.7204,                  1.082,                0.83329,                0.59217,                0.65024,                0.49183,                  1.465,                 1.2316,                 1.4815,              0.0067033,              0.0067033,              0.0067033
                    335,                0.99031,                0.74662,                 1.0887,                0.78996,                0.60892,                0.65041,                0.49739,                 1.4678,                 1.2156,                 1.4851,              0.0066934,              0.0066934,              0.0066934
                    336,                0.99153,                  0.724,                 1.0799,                0.81858,                0.59948,                0.65462,                0.49652,                 1.4201,                 1.1786,                 1.4587,              0.0066835,              0.0066835,              0.0066835
                    337,                0.99474,                0.73229,                  1.074,                0.81886,                0.58661,                0.65215,                0.49631,                 1.4196,                 1.1878,                 1.4591,              0.0066736,              0.0066736,              0.0066736
                    338,                0.96343,                0.70412,                 1.0753,                0.75237,                0.61735,                0.65076,                0.50008,                 1.4407,                 1.2255,                 1.4813,              0.0066637,              0.0066637,              0.0066637
                    339,                0.96007,                0.72121,                 1.0813,                0.74716,                0.62022,                0.65281,                0.49275,                 1.4445,                 1.2039,                 1.4887,              0.0066538,              0.0066538,              0.0066538
                    340,                 0.9809,                0.69647,                 1.0731,                0.78027,                0.60088,                0.65022,                0.49318,                 1.4636,                 1.1959,                 1.5214,              0.0066439,              0.0066439,              0.0066439
                    341,                0.91746,                0.67364,                 1.0673,                0.85772,                0.58275,                0.65719,                0.50551,                 1.4165,                 1.2104,                 1.4789,               0.006634,               0.006634,               0.006634
                    342,                0.97881,                0.72168,                 1.0895,                0.81321,                0.59746,                0.65867,                0.50492,                  1.442,                 1.2394,                  1.484,              0.0066241,              0.0066241,              0.0066241
                    343,                0.93931,                0.69312,                 1.0721,                0.72794,                0.61032,                0.63937,                0.48098,                 1.4408,                  1.243,                 1.4543,              0.0066142,              0.0066142,              0.0066142
                    344,                0.95764,                0.70298,                 1.0774,                0.76371,                0.60757,                0.64633,                0.49844,                 1.4407,                  1.181,                 1.4805,              0.0066043,              0.0066043,              0.0066043
                    345,                 0.9594,                0.70332,                 1.0659,                0.78368,                0.60853,                0.64585,                0.50057,                 1.4904,                 1.2409,                 1.5259,              0.0065944,              0.0065944,              0.0065944
                    346,                0.95843,                0.70942,                 1.0741,                0.77258,                0.61594,                0.64601,                0.50147,                 1.4877,                 1.2173,                 1.5073,              0.0065845,              0.0065845,              0.0065845
                    347,                0.96816,                0.70979,                 1.0756,                0.83451,                0.58889,                0.64894,                0.49735,                 1.4678,                 1.2249,                 1.4971,              0.0065746,              0.0065746,              0.0065746
                    348,                0.95758,                0.68088,                 1.0642,                0.76775,                 0.6173,                  0.647,                0.49888,                 1.4668,                 1.2304,                 1.5107,              0.0065647,              0.0065647,              0.0065647
                    349,                0.97033,                0.69634,                 1.0792,                0.79132,                0.59997,                0.64871,                0.50189,                 1.4789,                 1.2597,                 1.5175,              0.0065548,              0.0065548,              0.0065548
                    350,                0.97455,                0.71607,                 1.0842,                0.74999,                0.60849,                0.64757,                0.50436,                 1.4964,                 1.2514,                 1.5217,              0.0065449,              0.0065449,              0.0065449
                    351,                0.95432,                0.69586,                 1.0704,                0.79106,                0.59274,                0.65656,                0.50681,                 1.4549,                 1.2372,                 1.4976,               0.006535,               0.006535,               0.006535
                    352,                0.93227,                 0.6802,                 1.0626,                0.84308,                0.57806,                0.65577,                0.50334,                 1.4407,                 1.2364,                 1.4941,              0.0065251,              0.0065251,              0.0065251
                    353,                0.95193,                0.69673,                 1.0745,                0.75498,                0.61416,                0.65821,                0.50405,                 1.4453,                 1.2464,                 1.4903,              0.0065152,              0.0065152,              0.0065152
                    354,                0.95532,                0.69289,                 1.0639,                0.83432,                  0.588,                0.65299,                0.50154,                  1.434,                 1.2533,                 1.4858,              0.0065053,              0.0065053,              0.0065053
                    355,                0.95599,                0.71125,                 1.0759,                0.75877,                 0.6213,                0.65299,                0.49982,                 1.4804,                 1.2507,                 1.5293,              0.0064954,              0.0064954,              0.0064954
                    356,                0.95488,                0.68896,                 1.0716,                 0.7943,                0.60202,                0.65376,                0.49971,                 1.4833,                 1.2185,                 1.5443,              0.0064855,              0.0064855,              0.0064855
                    357,                0.95661,                0.69239,                 1.0818,                0.79547,                0.59686,                 0.6578,                0.50009,                 1.5018,                 1.2613,                 1.5543,              0.0064756,              0.0064756,              0.0064756
                    358,                0.93547,                 0.7025,                 1.0727,                0.78519,                0.60348,                0.65578,                0.49857,                  1.494,                 1.2364,                 1.5426,              0.0064657,              0.0064657,              0.0064657
                    359,                0.95337,                0.68562,                 1.0737,                0.82239,                0.58832,                0.64642,                0.49592,                 1.4828,                  1.236,                 1.5366,              0.0064558,              0.0064558,              0.0064558
                    360,                0.94993,                 0.6969,                 1.0753,                0.77334,                0.63224,                0.66466,                0.50388,                 1.4538,                 1.1943,                 1.5316,              0.0064459,              0.0064459,              0.0064459
                    361,                0.95128,                0.68709,                 1.0709,                0.82134,                 0.6086,                 0.6669,                0.51026,                 1.4647,                 1.1995,                 1.5325,               0.006436,               0.006436,               0.006436
                    362,                0.96204,                0.68796,                 1.0664,                0.83195,                0.59208,                0.65477,                0.50623,                 1.4363,                 1.2149,                  1.508,              0.0064261,              0.0064261,              0.0064261
                    363,                0.93353,                0.66813,                 1.0602,                0.82278,                0.60348,                0.65127,                0.50665,                 1.4055,                  1.208,                  1.477,              0.0064162,              0.0064162,              0.0064162
                    364,                0.93684,                 0.6744,                  1.052,                0.80419,                0.60028,                 0.6533,                0.51582,                 1.4218,                 1.2304,                 1.4846,              0.0064063,              0.0064063,              0.0064063
                    365,                0.93559,                0.67222,                 1.0618,                  0.796,                0.60932,                0.65856,                0.51193,                 1.4403,                 1.2516,                 1.4856,              0.0063964,              0.0063964,              0.0063964
                    366,                0.96381,                0.70434,                 1.0669,                0.79795,                0.60399,                 0.6621,                0.51735,                 1.4378,                 1.2492,                 1.4827,              0.0063865,              0.0063865,              0.0063865
                    367,                0.95207,                0.67768,                 1.0747,                0.76495,                 0.6148,                0.65979,                0.50999,                 1.4449,                 1.2269,                 1.5003,              0.0063766,              0.0063766,              0.0063766
                    368,                0.94289,                0.69679,                 1.0724,                0.85124,                0.59421,                0.65736,                0.50756,                 1.4803,                 1.2098,                 1.5341,              0.0063667,              0.0063667,              0.0063667
                    369,                0.95753,                0.70172,                 1.0842,                0.80899,                0.61965,                0.66376,                 0.5199,                 1.4865,                 1.2138,                 1.5452,              0.0063568,              0.0063568,              0.0063568
                    370,                0.95207,                0.69131,                 1.0841,                0.77097,                0.61589,                0.66213,                0.51223,                 1.4712,                 1.2002,                 1.5046,              0.0063469,              0.0063469,              0.0063469
                    371,                 0.9465,                0.68892,                 1.0736,                0.80004,                0.61553,                0.65252,                  0.501,                 1.4651,                 1.2094,                 1.5034,               0.006337,               0.006337,               0.006337
                    372,                0.95683,                0.68053,                 1.0689,                0.79379,                0.60447,                0.66134,                0.50982,                 1.4726,                 1.2066,                 1.5076,              0.0063271,              0.0063271,              0.0063271
                    373,                0.93819,                0.69078,                 1.0699,                0.78646,                0.62689,                0.66566,                0.51202,                 1.4673,                 1.2106,                 1.5119,              0.0063172,              0.0063172,              0.0063172
                    374,                0.93798,                0.68059,                 1.0604,                0.78167,                0.64134,                0.67152,                0.51703,                 1.4411,                 1.1974,                 1.5112,              0.0063073,              0.0063073,              0.0063073
                    375,                0.92754,                0.67365,                 1.0603,                0.84179,                0.58958,                0.66447,                0.50795,                 1.4724,                   1.22,                 1.5264,              0.0062974,              0.0062974,              0.0062974
                    376,                0.93748,                0.67128,                 1.0663,                0.84436,                0.58689,                0.66241,                0.50443,                 1.4759,                 1.2137,                 1.5431,              0.0062875,              0.0062875,              0.0062875
                    377,                0.94705,                0.68088,                 1.0648,                0.84001,                0.60254,                0.65838,                0.50464,                 1.4632,                 1.2124,                 1.5284,              0.0062776,              0.0062776,              0.0062776
                    378,                0.93825,                0.69077,                 1.0668,                0.80948,                0.60405,                0.66852,                0.50481,                 1.4352,                 1.2429,                 1.4929,              0.0062677,              0.0062677,              0.0062677
                    379,                0.92389,                0.68099,                 1.0637,                0.83272,                0.57726,                0.66548,                0.50205,                 1.4313,                 1.2811,                 1.5129,              0.0062578,              0.0062578,              0.0062578
                    380,                0.94894,                0.68197,                 1.0657,                 0.7706,                0.62042,                0.66287,                0.50267,                 1.4293,                 1.2677,                 1.4949,              0.0062479,              0.0062479,              0.0062479
                    381,                0.93797,                0.68882,                 1.0605,                0.83724,                0.60208,                0.66198,                0.50424,                 1.4447,                 1.2619,                 1.4889,               0.006238,               0.006238,               0.006238
                    382,                0.94009,                0.68982,                 1.0694,                0.81369,                0.61856,                0.67008,                0.50798,                 1.4498,                 1.2289,                 1.5108,              0.0062281,              0.0062281,              0.0062281
                    383,                0.94495,                0.68572,                 1.0622,                0.83327,                0.58632,                0.66504,                0.50994,                 1.4421,                 1.2167,                 1.5156,              0.0062182,              0.0062182,              0.0062182
                    384,                 0.9288,                0.67676,                  1.062,                0.84866,                0.59052,                0.66491,                0.51218,                 1.4388,                 1.1849,                 1.5047,              0.0062083,              0.0062083,              0.0062083
                    385,                0.93572,                0.67403,                 1.0599,                0.81618,                0.60364,                0.66905,                0.51437,                 1.4646,                  1.192,                 1.5254,              0.0061984,              0.0061984,              0.0061984
                    386,                0.94356,                0.68738,                 1.0729,                0.83025,                 0.5954,                0.67176,                0.50831,                 1.4647,                 1.1977,                 1.5281,              0.0061885,              0.0061885,              0.0061885
                    387,                0.92847,                0.67816,                 1.0574,                0.81211,                0.60241,                0.66939,                 0.5111,                 1.4295,                 1.1802,                 1.5164,              0.0061786,              0.0061786,              0.0061786
                    388,                0.91078,                0.65658,                 1.0553,                0.77001,                0.60738,                0.67142,                0.51045,                 1.4123,                 1.1784,                 1.4871,              0.0061687,              0.0061687,              0.0061687
                    389,                0.92588,                0.67888,                 1.0688,                 0.8403,                0.57001,                0.66377,                0.51457,                 1.4249,                 1.1794,                 1.4849,              0.0061588,              0.0061588,              0.0061588
                    390,                0.92702,                0.69092,                  1.063,                0.79935,                0.59211,                0.66459,                0.51093,                 1.4409,                 1.2038,                 1.4992,              0.0061489,              0.0061489,              0.0061489
                    391,                0.92281,                0.67494,                 1.0568,                0.78615,                 0.6204,                0.66101,                0.51229,                  1.416,                 1.1714,                 1.4896,               0.006139,               0.006139,               0.006139
                    392,                0.92727,                 0.6614,                 1.0512,                0.77089,                0.61522,                0.66558,                0.51742,                 1.4386,                 1.1752,                  1.521,              0.0061291,              0.0061291,              0.0061291
                    393,                0.92522,                0.66779,                 1.0594,                0.78786,                 0.6242,                0.67063,                0.51781,                 1.4568,                 1.1737,                 1.5233,              0.0061192,              0.0061192,              0.0061192
                    394,                0.92336,                0.68686,                 1.0593,                0.77017,                0.63146,                0.67225,                0.51575,                 1.4827,                  1.176,                 1.5526,              0.0061093,              0.0061093,              0.0061093
                    395,                0.93468,                 0.6818,                 1.0638,                0.74838,                0.63988,                0.67027,                0.51729,                 1.5005,                 1.1875,                 1.5637,              0.0060994,              0.0060994,              0.0060994
                    396,                0.92535,                0.66936,                 1.0608,                0.82445,                0.60369,                0.66303,                0.50743,                 1.4935,                 1.2039,                 1.5578,              0.0060895,              0.0060895,              0.0060895
                    397,                 0.9419,                0.67199,                 1.0641,                0.83485,                  0.619,                0.67563,                0.51568,                 1.4692,                 1.2014,                 1.5273,              0.0060796,              0.0060796,              0.0060796
                    398,                0.91391,                 0.6768,                 1.0559,                0.83757,                0.61594,                0.67517,                0.52652,                 1.4672,                 1.2119,                 1.5385,              0.0060697,              0.0060697,              0.0060697
                    399,                0.92951,                0.68045,                 1.0658,                 0.8551,                0.60415,                0.67163,                0.52007,                 1.4814,                 1.2019,                 1.5565,              0.0060598,              0.0060598,              0.0060598
                    400,                0.93092,                0.67154,                 1.0537,                0.85487,                0.60973,                0.66933,                0.52018,                 1.4608,                 1.2002,                 1.5458,              0.0060499,              0.0060499,              0.0060499
                    401,                0.92554,                0.66934,                 1.0676,                0.80407,                0.63507,                0.67663,                0.51888,                 1.4554,                 1.1995,                 1.5219,                0.00604,                0.00604,                0.00604
                    402,                0.92143,                0.66086,                 1.0492,                0.80833,                0.63762,                0.67203,                 0.5239,                 1.4203,                 1.1562,                 1.5065,              0.0060301,              0.0060301,              0.0060301
                    403,                0.92387,                 0.6737,                 1.0565,                 0.8458,                0.61429,                0.66753,                0.52386,                 1.4359,                 1.1603,                 1.5349,              0.0060202,              0.0060202,              0.0060202
                    404,                0.91355,                0.66701,                 1.0542,                0.81179,                0.63451,                0.67209,                0.52466,                 1.4493,                 1.1534,                   1.53,              0.0060103,              0.0060103,              0.0060103
                    405,                0.90472,                0.66155,                 1.0492,                0.82823,                 0.6178,                0.66837,                0.51649,                 1.4569,                 1.1415,                 1.5141,              0.0060004,              0.0060004,              0.0060004
                    406,                0.91903,                0.67872,                 1.0568,                0.85891,                0.60377,                0.66989,                0.51793,                 1.4686,                 1.1785,                 1.5151,              0.0059905,              0.0059905,              0.0059905
                    407,                0.91466,                0.65798,                  1.058,                0.82795,                0.61741,                0.67065,                0.52413,                 1.4795,                 1.1978,                 1.5292,              0.0059806,              0.0059806,              0.0059806
                    408,                0.91858,                0.66878,                 1.0644,                0.79096,                0.63528,                0.66828,                0.52464,                 1.4816,                 1.2103,                 1.5379,              0.0059707,              0.0059707,              0.0059707
                    409,                0.93163,                0.66789,                 1.0662,                 0.7908,                0.63158,                0.66724,                0.52185,                 1.4572,                 1.2106,                 1.5045,              0.0059608,              0.0059608,              0.0059608
                    410,                0.88696,                0.65514,                 1.0532,                0.80712,                0.62602,                 0.6714,                0.52139,                 1.4535,                   1.19,                 1.4993,              0.0059509,              0.0059509,              0.0059509
