                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    539,                  1.048,                 1.1718,                 1.2364,                0.61026,                0.48813,                0.52782,                 0.3414,                 1.2711,                  1.346,                 1.4459,              0.0046738,              0.0046738,              0.0046738
                    540,                 1.0404,                 1.1754,                 1.2299,                0.61074,                0.48823,                0.52813,                0.34147,                 1.2714,                 1.3454,                 1.4458,              0.0046639,              0.0046639,              0.0046639
                    541,                  1.053,                 1.1731,                  1.241,                0.61263,                0.48521,                0.52824,                0.34159,                 1.2714,                 1.3457,                 1.4457,               0.004654,               0.004654,               0.004654
                    542,                  1.057,                 1.1858,                 1.2339,                0.61353,                0.48583,                0.52837,                0.34178,                 1.2716,                 1.3455,                 1.4459,              0.0046441,              0.0046441,              0.0046441
                    543,                 1.0471,                 1.1636,                 1.2234,                0.61322,                0.48498,                0.52825,                0.34173,                 1.2716,                 1.3452,                 1.4459,              0.0046342,              0.0046342,              0.0046342
                    544,                 1.0419,                 1.1737,                  1.229,                0.61169,                0.48555,                0.52849,                0.34195,                 1.2719,                  1.345,                 1.4461,              0.0046243,              0.0046243,              0.0046243
                    545,                 1.0517,                 1.1667,                 1.2355,                0.61253,                0.48593,                0.52863,                0.34216,                 1.2717,                 1.3449,                  1.446,              0.0046144,              0.0046144,              0.0046144
                    546,                 1.0513,                 1.1795,                 1.2334,                0.61288,                0.48573,                0.52869,                0.34247,                 1.2716,                 1.3452,                 1.4456,              0.0046045,              0.0046045,              0.0046045
                    547,                 1.0508,                 1.1707,                 1.2279,                0.61252,                0.48553,                0.52905,                0.34286,                 1.2715,                 1.3447,                 1.4455,              0.0045946,              0.0045946,              0.0045946
                    548,                 1.0392,                 1.1663,                 1.2251,                0.61106,                0.48619,                0.52921,                0.34274,                 1.2715,                 1.3449,                 1.4454,              0.0045847,              0.0045847,              0.0045847
                    549,                 1.0445,                 1.1624,                  1.218,                0.61113,                0.48579,                0.52921,                0.34259,                 1.2712,                 1.3447,                  1.445,              0.0045748,              0.0045748,              0.0045748
                    550,                 1.0531,                 1.1794,                 1.2297,                 0.6123,                0.48533,                0.52899,                0.34251,                 1.2713,                 1.3445,                  1.445,              0.0045649,              0.0045649,              0.0045649
                    551,                 1.0444,                 1.1652,                 1.2276,                0.61159,                0.48581,                0.52926,                 0.3426,                 1.2716,                 1.3443,                  1.445,               0.004555,               0.004555,               0.004555
                    552,                 1.0465,                 1.1777,                 1.2368,                0.61244,                0.48467,                 0.5293,                0.34277,                 1.2715,                  1.344,                 1.4448,              0.0045451,              0.0045451,              0.0045451
                    553,                 1.0525,                  1.171,                 1.2279,                0.61536,                 0.4838,                0.52929,                0.34266,                 1.2716,                 1.3442,                 1.4447,              0.0045352,              0.0045352,              0.0045352
                    554,                 1.0527,                 1.1649,                  1.236,                0.61358,                0.48454,                0.52896,                0.34236,                 1.2719,                 1.3444,                 1.4447,              0.0045253,              0.0045253,              0.0045253
                    555,                 1.0555,                 1.1805,                 1.2269,                0.61521,                0.48523,                0.52892,                0.34232,                 1.2724,                 1.3444,                 1.4448,              0.0045154,              0.0045154,              0.0045154
                    556,                 1.0588,                 1.1626,                 1.2292,                0.61709,                0.48087,                0.52907,                0.34232,                 1.2723,                 1.3443,                 1.4449,              0.0045055,              0.0045055,              0.0045055
                    557,                 1.0421,                 1.1547,                 1.2233,                 0.6177,                0.48224,                 0.5292,                0.34249,                 1.2721,                 1.3444,                 1.4448,              0.0044956,              0.0044956,              0.0044956
                    558,                 1.0633,                 1.1886,                 1.2413,                0.62328,                0.47879,                0.52921,                0.34251,                 1.2721,                 1.3442,                 1.4448,              0.0044857,              0.0044857,              0.0044857
                    559,                   1.05,                 1.1907,                 1.2353,                0.62406,                0.47896,                 0.5294,                0.34281,                 1.2721,                 1.3445,                 1.4448,              0.0044758,              0.0044758,              0.0044758
                    560,                  1.031,                 1.1492,                 1.2225,                0.62795,                0.47818,                 0.5295,                0.34271,                 1.2722,                 1.3447,                 1.4444,              0.0044659,              0.0044659,              0.0044659
                    561,                 1.0438,                  1.157,                 1.2299,                0.62616,                0.47921,                0.52965,                0.34324,                 1.2719,                 1.3449,                 1.4443,               0.004456,               0.004456,               0.004456
                    562,                 1.0255,                 1.1504,                 1.2156,                0.62695,                0.47949,                0.52956,                0.34291,                 1.2723,                 1.3444,                 1.4446,              0.0044461,              0.0044461,              0.0044461
                    563,                 1.0358,                 1.1612,                 1.2255,                0.62931,                0.47841,                0.52977,                0.34339,                 1.2718,                 1.3444,                 1.4438,              0.0044362,              0.0044362,              0.0044362
                    564,                 1.0451,                 1.1572,                 1.2213,                 0.6241,                0.48091,                0.52982,                0.34315,                 1.2719,                 1.3443,                 1.4436,              0.0044263,              0.0044263,              0.0044263
                    565,                 1.0343,                 1.1561,                 1.2196,                0.62461,                0.48062,                0.53011,                0.34335,                 1.2721,                 1.3443,                 1.4437,              0.0044164,              0.0044164,              0.0044164
                    566,                 1.0314,                 1.1565,                 1.2173,                0.62144,                0.48041,                0.52995,                0.34322,                 1.2715,                 1.3443,                 1.4429,              0.0044065,              0.0044065,              0.0044065
                    567,                 1.0427,                 1.1588,                 1.2279,                0.62446,                0.47995,                0.52989,                0.34337,                 1.2716,                 1.3441,                  1.443,              0.0043966,              0.0043966,              0.0043966
                    568,                 1.0434,                 1.1588,                  1.226,                0.62521,                0.48052,                0.53015,                0.34344,                 1.2718,                 1.3444,                  1.443,              0.0043867,              0.0043867,              0.0043867
                    569,                 1.0434,                 1.1565,                 1.2264,                0.62487,                0.48052,                0.52942,                 0.3434,                 1.2717,                 1.3443,                 1.4428,              0.0043768,              0.0043768,              0.0043768
                    570,                  1.038,                 1.1509,                 1.2204,                0.62524,                 0.4804,                0.52933,                0.34315,                 1.2718,                 1.3449,                 1.4428,              0.0043669,              0.0043669,              0.0043669
                    571,                 1.0333,                 1.1445,                 1.2188,                0.62489,                0.48081,                0.52944,                 0.3434,                  1.272,                 1.3449,                 1.4428,               0.004357,               0.004357,               0.004357
                    572,                  1.034,                   1.17,                 1.2233,                0.62582,                0.47957,                0.52901,                0.34305,                 1.2719,                 1.3449,                 1.4425,              0.0043471,              0.0043471,              0.0043471
                    573,                 1.0464,                 1.1522,                 1.2262,                0.62476,                0.48142,                0.52909,                 0.3434,                 1.2723,                  1.345,                 1.4426,              0.0043372,              0.0043372,              0.0043372
                    574,                 1.0491,                 1.1517,                  1.225,                0.62181,                0.48211,                0.52916,                0.34354,                 1.2721,                  1.345,                 1.4423,              0.0043273,              0.0043273,              0.0043273
                    575,                 1.0402,                 1.1603,                 1.2217,                0.62304,                0.48124,                 0.5292,                 0.3436,                 1.2719,                 1.3454,                  1.442,              0.0043174,              0.0043174,              0.0043174
                    576,                   1.05,                 1.1475,                 1.2246,                0.62117,                0.48221,                0.52942,                0.34381,                  1.272,                 1.3453,                 1.4419,              0.0043075,              0.0043075,              0.0043075
                    577,                 1.0328,                 1.1289,                 1.2165,                0.61914,                  0.483,                 0.5294,                0.34384,                 1.2724,                 1.3451,                 1.4419,              0.0042976,              0.0042976,              0.0042976
                    578,                 1.0417,                 1.1617,                 1.2264,                0.61884,                 0.4832,                0.52953,                0.34387,                  1.272,                 1.3448,                 1.4415,              0.0042877,              0.0042877,              0.0042877
                    579,                 1.0313,                  1.141,                 1.2176,                0.61789,                0.48359,                0.52949,                0.34381,                 1.2719,                 1.3448,                 1.4413,              0.0042778,              0.0042778,              0.0042778
                    580,                 1.0476,                 1.1536,                 1.2243,                0.61828,                0.48424,                   0.53,                0.34386,                 1.2724,                 1.3447,                 1.4413,              0.0042679,              0.0042679,              0.0042679
                    581,                  1.034,                 1.1379,                 1.2136,                0.61696,                0.48417,                0.52958,                0.34384,                 1.2728,                 1.3445,                 1.4415,               0.004258,               0.004258,               0.004258
                    582,                 1.0218,                 1.1378,                 1.2101,                0.61727,                0.48517,                0.53001,                0.34352,                 1.2724,                 1.3445,                 1.4411,              0.0042481,              0.0042481,              0.0042481
                    583,                 1.0351,                 1.1381,                 1.2231,                0.61712,                0.48493,                0.53009,                0.34336,                 1.2728,                 1.3447,                 1.4411,              0.0042382,              0.0042382,              0.0042382
                    584,                 1.0353,                 1.1355,                 1.2218,                0.61658,                0.48499,                0.53035,                0.34351,                 1.2729,                 1.3446,                  1.441,              0.0042283,              0.0042283,              0.0042283
                    585,                 1.0278,                 1.1399,                 1.2138,                 0.6161,                0.48675,                 0.5304,                0.34364,                  1.273,                 1.3445,                 1.4409,              0.0042184,              0.0042184,              0.0042184
                    586,                 1.0377,                 1.1283,                 1.2152,                0.61629,                0.48653,                0.53038,                0.34396,                 1.2734,                 1.3444,                 1.4411,              0.0042085,              0.0042085,              0.0042085
                    587,                 1.0242,                 1.1252,                 1.2191,                 0.6162,                0.48765,                0.53058,                0.34422,                 1.2739,                 1.3444,                 1.4413,              0.0041986,              0.0041986,              0.0041986
                    588,                 1.0278,                 1.1352,                 1.2143,                0.61596,                0.48823,                 0.5309,                0.34444,                 1.2741,                 1.3444,                 1.4411,              0.0041887,              0.0041887,              0.0041887
                    589,                 1.0247,                 1.1236,                 1.2146,                0.61561,                0.48823,                0.53096,                0.34431,                 1.2738,                 1.3446,                 1.4408,              0.0041788,              0.0041788,              0.0041788
                    590,                 1.0392,                 1.1205,                 1.2212,                0.61754,                0.48731,                0.53092,                0.34449,                 1.2738,                 1.3447,                 1.4404,              0.0041689,              0.0041689,              0.0041689
                    591,                  1.024,                 1.1231,                 1.2112,                0.61633,                0.48779,                0.53102,                0.34449,                 1.2739,                 1.3446,                 1.4403,               0.004159,               0.004159,               0.004159
                    592,                 1.0321,                 1.1313,                 1.2139,                0.61807,                0.48679,                0.53066,                0.34455,                  1.274,                 1.3449,                 1.4402,              0.0041491,              0.0041491,              0.0041491
                    593,                 1.0242,                 1.1459,                 1.2128,                0.61865,                 0.4853,                0.53061,                0.34485,                 1.2743,                 1.3444,                 1.4403,              0.0041392,              0.0041392,              0.0041392
                    594,                 1.0334,                 1.1413,                 1.2213,                0.61731,                0.48811,                0.53056,                0.34493,                 1.2744,                 1.3446,                 1.4404,              0.0041293,              0.0041293,              0.0041293
                    595,                 1.0331,                 1.1359,                 1.2178,                 0.6156,                0.48796,                0.53061,                0.34462,                 1.2747,                 1.3448,                 1.4404,              0.0041194,              0.0041194,              0.0041194
                    596,                  1.027,                 1.1323,                 1.2099,                0.61672,                0.48844,                0.53049,                0.34472,                 1.2748,                  1.345,                 1.4403,              0.0041095,              0.0041095,              0.0041095
                    597,                 1.0324,                 1.1311,                 1.2188,                0.61388,                0.48927,                0.53089,                0.34466,                  1.275,                 1.3446,                 1.4405,              0.0040996,              0.0040996,              0.0040996
                    598,                 1.0323,                 1.1531,                 1.2215,                0.61167,                0.49014,                0.53098,                0.34487,                 1.2751,                 1.3451,                 1.4402,              0.0040897,              0.0040897,              0.0040897
                    599,                 1.0235,                 1.1276,                 1.2219,                0.61413,                0.48864,                0.53114,                0.34488,                  1.275,                 1.3454,                 1.4398,              0.0040798,              0.0040798,              0.0040798
                    600,                 1.0268,                 1.1143,                 1.2105,                0.61591,                0.48904,                0.53103,                0.34491,                 1.2748,                 1.3457,                 1.4396,              0.0040699,              0.0040699,              0.0040699
                    601,                 1.0185,                 1.1205,                 1.2141,                0.61284,                 0.4897,                0.53109,                0.34494,                 1.2752,                 1.3458,                 1.4395,                0.00406,                0.00406,                0.00406
                    602,                 1.0373,                 1.1475,                 1.2188,                0.61364,                0.48972,                0.53118,                0.34466,                 1.2749,                 1.3461,                 1.4392,              0.0040501,              0.0040501,              0.0040501
                    603,                 1.0227,                 1.1136,                 1.2109,                0.61258,                 0.4897,                0.53121,                0.34483,                 1.2756,                 1.3468,                 1.4396,              0.0040402,              0.0040402,              0.0040402
                    604,                  1.014,                 1.1099,                 1.2077,                0.61622,                0.48892,                0.53116,                0.34499,                 1.2758,                 1.3472,                 1.4393,              0.0040303,              0.0040303,              0.0040303
                    605,                 1.0238,                 1.1205,                 1.2135,                0.61518,                0.48941,                0.53143,                0.34462,                 1.2756,                 1.3473,                  1.439,              0.0040204,              0.0040204,              0.0040204
                    606,                 1.0312,                 1.1338,                 1.2098,                 0.6165,                0.48869,                0.53139,                0.34493,                 1.2757,                 1.3472,                 1.4389,              0.0040105,              0.0040105,              0.0040105
                    607,                 1.0199,                 1.1292,                 1.2114,                0.61651,                0.48754,                0.53143,                 0.3448,                 1.2759,                 1.3475,                  1.439,              0.0040006,              0.0040006,              0.0040006
                    608,                 1.0214,                 1.1105,                  1.206,                0.61648,                0.48717,                0.53152,                  0.345,                 1.2758,                 1.3475,                 1.4389,              0.0039907,              0.0039907,              0.0039907
                    609,                 1.0145,                 1.1303,                 1.2078,                0.61783,                0.48572,                0.53163,                0.34521,                  1.276,                 1.3479,                 1.4388,              0.0039808,              0.0039808,              0.0039808
                    610,                 1.0139,                 1.1218,                 1.2063,                0.61801,                0.48637,                0.53162,                0.34516,                 1.2759,                 1.3478,                 1.4389,              0.0039709,              0.0039709,              0.0039709
                    611,                 1.0258,                 1.1268,                 1.2092,                0.61832,                0.48511,                0.53139,                0.34515,                 1.2761,                 1.3477,                  1.439,               0.003961,               0.003961,               0.003961
                    612,                 1.0098,                 1.1009,                 1.2106,                0.61798,                0.48607,                0.53143,                0.34534,                 1.2761,                 1.3477,                 1.4389,              0.0039511,              0.0039511,              0.0039511
                    613,                 1.0241,                 1.1222,                 1.2155,                0.61791,                0.48624,                0.53113,                0.34521,                 1.2763,                  1.348,                 1.4389,              0.0039412,              0.0039412,              0.0039412
                    614,                 1.0255,                 1.1324,                 1.2139,                0.62483,                0.48171,                0.53101,                0.34534,                 1.2762,                 1.3478,                 1.4386,              0.0039313,              0.0039313,              0.0039313
                    615,                 1.0291,                 1.1502,                 1.2166,                0.62379,                0.48278,                0.53105,                0.34518,                 1.2764,                 1.3485,                 1.4386,              0.0039214,              0.0039214,              0.0039214
                    616,                 1.0181,                 1.1069,                 1.2089,                0.62497,                 0.4794,                0.53086,                0.34498,                 1.2766,                 1.3485,                 1.4386,              0.0039115,              0.0039115,              0.0039115
                    617,                 1.0184,                 1.1188,                  1.214,                0.62437,                 0.4799,                0.53077,                0.34496,                 1.2768,                 1.3489,                 1.4385,              0.0039016,              0.0039016,              0.0039016
                    618,                 1.0233,                  1.124,                 1.2104,                0.61531,                0.48516,                0.53084,                0.34494,                 1.2767,                 1.3484,                 1.4385,              0.0038917,              0.0038917,              0.0038917
                    619,                 1.0102,                 1.1217,                 1.2081,                  0.612,                0.48653,                0.53048,                0.34522,                 1.2766,                 1.3488,                  1.438,              0.0038818,              0.0038818,              0.0038818
                    620,                 1.0283,                 1.1228,                 1.2132,                0.61414,                0.48488,                0.53016,                0.34499,                 1.2767,                 1.3488,                 1.4381,              0.0038719,              0.0038719,              0.0038719
                    621,                 1.0169,                  1.114,                 1.2067,                 0.6112,                0.48944,                0.52988,                0.34475,                 1.2766,                 1.3494,                 1.4379,               0.003862,               0.003862,               0.003862
                    622,                 1.0145,                 1.1098,                 1.2022,                0.61155,                0.48841,                0.52978,                0.34469,                 1.2768,                 1.3498,                  1.438,              0.0038521,              0.0038521,              0.0038521
                    623,                 1.0289,                 1.1198,                 1.2167,                0.60677,                0.49233,                0.53058,                0.34506,                 1.2771,                 1.3492,                 1.4379,              0.0038422,              0.0038422,              0.0038422
                    624,                 1.0087,                 1.1015,                 1.2075,                 0.6071,                0.49134,                0.53018,                 0.3449,                 1.2769,                 1.3493,                 1.4378,              0.0038323,              0.0038323,              0.0038323
                    625,                 1.0263,                 1.1313,                 1.2141,                0.60784,                0.49079,                0.53051,                0.34507,                 1.2773,                 1.3494,                 1.4378,              0.0038224,              0.0038224,              0.0038224
                    626,                 1.0269,                 1.1154,                 1.2111,                0.61502,                0.48385,                 0.5306,                0.34471,                 1.2771,                 1.3492,                 1.4376,              0.0038125,              0.0038125,              0.0038125
                    627,                  1.016,                 1.1162,                 1.2026,                 0.6148,                0.48316,                0.53033,                0.34476,                 1.2772,                 1.3493,                 1.4376,              0.0038026,              0.0038026,              0.0038026
                    628,                 1.0143,                 1.1174,                 1.2059,                0.61826,                0.48149,                 0.5303,                0.34492,                 1.2772,                  1.349,                 1.4374,              0.0037927,              0.0037927,              0.0037927
                    629,                 1.0161,                 1.1218,                  1.205,                0.61713,                 0.4864,                0.53017,                0.34502,                 1.2773,                 1.3495,                 1.4375,              0.0037828,              0.0037828,              0.0037828
                    630,                 1.0177,                 1.1129,                 1.2056,                0.61772,                0.48474,                0.53033,                0.34472,                 1.2773,                 1.3489,                 1.4375,              0.0037729,              0.0037729,              0.0037729
                    631,                 1.0099,                 1.1052,                 1.2025,                0.61859,                0.48495,                0.53071,                0.34508,                 1.2768,                 1.3494,                  1.437,               0.003763,               0.003763,               0.003763
                    632,                  1.008,                 1.0972,                 1.1976,                0.61876,                0.48488,                 0.5303,                 0.3451,                 1.2767,                 1.3492,                  1.437,              0.0037531,              0.0037531,              0.0037531
                    633,                 1.0134,                 1.1052,                 1.2061,                0.60257,                0.48907,                0.53046,                0.34537,                 1.2766,                 1.3494,                 1.4367,              0.0037432,              0.0037432,              0.0037432
                    634,                 1.0192,                 1.1114,                 1.2035,                0.61678,                 0.4861,                0.53063,                0.34505,                 1.2764,                 1.3493,                 1.4366,              0.0037333,              0.0037333,              0.0037333
                    635,                 1.0184,                 1.0986,                   1.21,                0.61294,                0.48782,                0.53039,                0.34499,                 1.2765,                 1.3494,                 1.4366,              0.0037234,              0.0037234,              0.0037234
                    636,                 1.0083,                 1.0981,                 1.1989,                0.61443,                0.48718,                0.53047,                0.34505,                 1.2761,                 1.3492,                 1.4364,              0.0037135,              0.0037135,              0.0037135
                    637,                 1.0071,                 1.0896,                 1.1952,                0.61617,                0.48689,                 0.5306,                0.34492,                 1.2766,                 1.3493,                 1.4367,              0.0037036,              0.0037036,              0.0037036
                    638,                   1.02,                 1.1062,                 1.2043,                0.61362,                0.48718,                0.53047,                0.34468,                 1.2768,                 1.3494,                 1.4365,              0.0036937,              0.0036937,              0.0036937
                    639,                 1.0139,                 1.1107,                 1.2017,                0.61531,                0.48689,                0.53041,                0.34498,                  1.277,                 1.3488,                 1.4367,              0.0036838,              0.0036838,              0.0036838
                    640,                 1.0053,                 1.0848,                 1.1986,                0.61281,                0.48745,                0.53037,                0.34496,                  1.277,                 1.3482,                 1.4366,              0.0036739,              0.0036739,              0.0036739
                    641,                 1.0167,                 1.0946,                 1.2014,                0.61587,                0.48443,                0.53039,                0.34513,                 1.2771,                 1.3484,                 1.4366,               0.003664,               0.003664,               0.003664
                    642,                 1.0063,                 1.0976,                 1.1996,                0.60614,                0.49029,                0.53013,                0.34518,                 1.2774,                 1.3482,                 1.4367,              0.0036541,              0.0036541,              0.0036541
                    643,                 1.0127,                 1.1014,                 1.2039,                0.60475,                0.49116,                 0.5304,                0.34561,                  1.277,                 1.3482,                 1.4363,              0.0036442,              0.0036442,              0.0036442
                    644,                 1.0079,                 1.1096,                 1.2038,                0.60342,                0.49083,                0.53046,                0.34564,                  1.277,                 1.3481,                 1.4363,              0.0036343,              0.0036343,              0.0036343
                    645,                 1.0203,                  1.117,                 1.2133,                0.60018,                0.49362,                0.53078,                0.34573,                 1.2774,                 1.3486,                 1.4363,              0.0036244,              0.0036244,              0.0036244
                    646,                 1.0036,                 1.0993,                 1.2028,                0.60233,                0.49193,                0.52995,                0.34561,                 1.2776,                 1.3479,                 1.4364,              0.0036145,              0.0036145,              0.0036145
                    647,                0.99229,                 1.0829,                 1.1942,                0.60417,                0.49325,                 0.5309,                0.34556,                 1.2777,                 1.3482,                 1.4362,              0.0036046,              0.0036046,              0.0036046
                    648,                 1.0124,                 1.0959,                 1.2008,                0.60166,                 0.4922,                0.53071,                0.34567,                 1.2775,                 1.3482,                 1.4362,              0.0035947,              0.0035947,              0.0035947
                    649,                 1.0225,                 1.1112,                 1.2091,                0.60069,                0.49393,                0.53095,                0.34563,                 1.2771,                 1.3484,                 1.4358,              0.0035848,              0.0035848,              0.0035848
                    650,                0.99836,                 1.0899,                  1.198,                0.60005,                0.49327,                0.53102,                0.34573,                 1.2774,                 1.3482,                  1.436,              0.0035749,              0.0035749,              0.0035749
                    651,                 1.0061,                 1.0847,                 1.2037,                0.60099,                0.49374,                 0.5314,                0.34545,                 1.2772,                  1.348,                 1.4358,               0.003565,               0.003565,               0.003565
                    652,                  1.003,                 1.0694,                 1.1916,                0.60044,                 0.4924,                 0.5313,                0.34559,                 1.2776,                 1.3479,                 1.4356,              0.0035551,              0.0035551,              0.0035551
                    653,                 1.0014,                 1.0933,                 1.1921,                0.60588,                0.49058,                0.53132,                0.34553,                 1.2777,                 1.3475,                 1.4358,              0.0035452,              0.0035452,              0.0035452
                    654,                 1.0014,                 1.0865,                 1.1977,                0.60638,                0.48801,                 0.5312,                 0.3456,                  1.278,                 1.3476,                 1.4356,              0.0035353,              0.0035353,              0.0035353
                    655,                 1.0103,                 1.0882,                 1.1976,                0.60648,                0.48699,                0.53113,                0.34583,                 1.2781,                  1.348,                 1.4356,              0.0035254,              0.0035254,              0.0035254
                    656,                 1.0189,                 1.1141,                 1.2075,                0.60619,                0.48736,                0.53118,                0.34569,                 1.2783,                 1.3477,                 1.4356,              0.0035155,              0.0035155,              0.0035155
                    657,                0.99355,                  1.086,                 1.1941,                0.59948,                0.49474,                0.53141,                0.34586,                 1.2782,                 1.3475,                 1.4353,              0.0035056,              0.0035056,              0.0035056
                    658,                  1.002,                 1.0979,                  1.199,                0.59938,                 0.4935,                0.53134,                0.34591,                 1.2778,                 1.3476,                 1.4351,              0.0034957,              0.0034957,              0.0034957
                    659,                 0.9936,                 1.0837,                 1.1975,                0.60315,                0.49102,                0.53147,                0.34621,                 1.2776,                 1.3473,                 1.4348,              0.0034858,              0.0034858,              0.0034858
                    660,                 1.0007,                 1.0662,                 1.1942,                0.60698,                0.48807,                0.53153,                0.34607,                 1.2779,                  1.347,                 1.4348,              0.0034759,              0.0034759,              0.0034759
                    661,                 1.0081,                   1.09,                 1.1988,                0.60646,                0.48747,                0.53155,                0.34592,                  1.278,                 1.3474,                 1.4347,               0.003466,               0.003466,               0.003466
                    662,                 1.0013,                 1.0759,                 1.1924,                0.60549,                0.48743,                0.53142,                0.34607,                 1.2778,                 1.3473,                 1.4344,              0.0034561,              0.0034561,              0.0034561
                    663,                 1.0022,                 1.0845,                 1.1957,                0.60978,                0.48499,                0.53169,                0.34608,                 1.2775,                 1.3474,                 1.4342,              0.0034462,              0.0034462,              0.0034462
                    664,                 1.0197,                 1.1006,                 1.2086,                0.61225,                 0.4852,                0.53149,                0.34634,                 1.2771,                 1.3473,                  1.434,              0.0034363,              0.0034363,              0.0034363
                    665,                0.99921,                 1.0792,                 1.1912,                0.61265,                0.48499,                0.53174,                0.34604,                 1.2773,                 1.3472,                 1.4339,              0.0034264,              0.0034264,              0.0034264
                    666,                 1.0026,                 1.0789,                  1.193,                0.60968,                0.48541,                0.53152,                0.34596,                 1.2776,                 1.3474,                  1.434,              0.0034165,              0.0034165,              0.0034165
                    667,                0.99904,                 1.0675,                 1.1844,                0.61029,                0.48457,                0.53144,                0.34616,                 1.2775,                 1.3472,                 1.4338,              0.0034066,              0.0034066,              0.0034066
                    668,                0.99938,                 1.0636,                 1.1926,                0.60546,                0.48986,                0.53156,                0.34587,                 1.2775,                 1.3479,                 1.4335,              0.0033967,              0.0033967,              0.0033967
                    669,                 1.0038,                 1.0772,                 1.1962,                 0.6073,                0.48819,                0.53176,                0.34595,                 1.2773,                  1.348,                 1.4333,              0.0033868,              0.0033868,              0.0033868
                    670,                0.99059,                 1.0739,                 1.1919,                0.60771,                0.48786,                0.53181,                0.34615,                 1.2777,                 1.3477,                 1.4335,              0.0033769,              0.0033769,              0.0033769
                    671,                 1.0102,                 1.0757,                 1.1972,                0.60859,                0.48819,                0.53165,                0.34594,                 1.2774,                 1.3474,                 1.4332,               0.003367,               0.003367,               0.003367
                    672,                 1.0009,                 1.0791,                  1.196,                0.62555,                0.48129,                0.53151,                0.34588,                 1.2776,                 1.3474,                 1.4333,              0.0033571,              0.0033571,              0.0033571
